0	0.000024238236
1	0.000027558336
2	0.000015662517
3	0.000025158504
4	0.000021663606
5	0.000020438355
6	0.000016401734
7	0.000023836887
8	0.000025565725
9	0.000021053478
10	0.000018883645
11	0.000036258492
12	0.000026798702
13	0.000023850748
14	0.000018992329
15	0.000024813784
16	0.000021499712
17	0.000023952379
18	0.000031852600
19	0.000027501378
20	0.000026148330
21	0.000021378444
22	0.000020998811
23	0.000029113758
24	0.000021525919
25	0.000019022446
26	0.000032804317
27	0.000023922878
28	0.000020969602
29	0.000025398475
30	0.000022922777
31	0.000017047036
32	0.000029826272
33	0.000030128168
34	0.000022780070
35	0.000031571748
36	0.000019338208
37	0.000020695055
38	0.000014075327
39	0.000018790524
40	0.000019379020
41	0.000020830182
42	0.000016857910
43	0.000015384717
44	0.000019105288
45	0.000025496762
46	0.000027586437
47	0.000017366742
48	0.000017161489
49	0.000029457327
50	0.000020330810
51	0.000034586558
52	0.000019638955
53	0.000021244510
54	0.000018296995
55	0.000026847533
56	0.000024767597
57	0.000015911102
58	0.000016299067
59	0.000021010262
60	0.000025787844
61	0.000024310248
62	0.000018984451
63	0.000014514421
64	0.000022103615
65	0.000023610757
66	0.000022190240
67	0.000026979896
68	0.000029328105
69	0.000016641539
70	0.000017321109
71	0.000027336074
72	0.000023757335
73	0.000026495169
74	0.000020674323
75	0.000014155389
76	0.000018823613
77	0.000015117624
78	0.000023793292
79	0.000019948326
80	0.000022198211
81	0.000020642562
82	0.000014008793
83	0.000020452898
84	0.000029444409
85	0.000023568103
86	0.000032193753
87	0.000026331642
88	0.000017627625
89	0.000016342995
90	0.000022413574
91	0.000028094972
92	0.000024076605
93	0.000022101956
94	0.000023306712
95	0.000014878085
96	0.000019393204
97	0.000032502977
98	0.000038369079
99	0.000025019756
100	0.000024750893
101	0.000033025145
102	0.000027090853
103	0.000020809585
104	0.000020900146
105	0.000026357473
106	0.000019431614
107	0.000015685639
108	0.000018053411
109	0.000018454349
110	0.000032446002
111	0.000019675246
112	0.000022759388
113	0.000024221652
114	0.000016466211
115	0.000030358176
116	0.000024894085
117	0.000034715615
118	0.000021835463
119	0.000020377688
120	0.000018026306
121	0.000023580498
122	0.000027274406
123	0.000026743717
